manufacturer,model,month,wiki_slug,wiki_pageviews,wiki_sov,social_score
Toyota,HiAce,2025-11,Toyota_HiAce,36131,0.011324,66.22
Toyota,HiAce,2025-12,Toyota_HiAce,33273,0.010519,64.3
Toyota,HiAce,2026-01,Toyota_HiAce,38829,0.011686,67.7
Toyota,HiAce,2026-02,Toyota_HiAce,36830,0.011717,66.71
Toyota,HiAce,2026-03,Toyota_HiAce,31956,0.011233,63.93
Toyota,HiAce,2026-04,Toyota_HiAce,30177,0.011334,62.45
Toyota,HiAce,2026-05,Toyota_HiAce,30352,0.011109,62.5
Toyota,HiAce,2026-06,Toyota_HiAce,29723,0.012346,62.9
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2024-07,Toyota_Hilux,101673,0.031457,83.84
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2024-08,Toyota_Hilux,105596,0.030931,83.77
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2024-09,Toyota_Hilux,114629,0.034122,84.81
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2024-10,Toyota_Hilux,96884,0.027674,82.76
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2024-11,Toyota_Hilux,97142,0.029307,83.24
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2024-12,Toyota_Hilux,95897,0.028288,82.95
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2025-01,Toyota_Hilux,102444,0.029309,83.31
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2025-02,Toyota_Hilux,90250,0.030059,83.23
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2025-03,Toyota_Hilux,97914,0.022883,80.88
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2025-04,Toyota_Hilux,122960,0.032096,84.3
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2025-05,Toyota_Hilux,114417,0.030687,83.84
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2025-06,Toyota_Hilux,111997,0.031136,83.92
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2025-07,Toyota_Hilux,86231,0.028599,82.66
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2025-08,Toyota_Hilux,101914,0.028735,83.15
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2025-09,Toyota_Hilux,93909,0.029079,83.09
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2025-10,Toyota_Hilux,96944,0.028415,83.01
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2025-11,Toyota_Hilux,108708,0.034071,84.7
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2025-12,Toyota_Hilux,119861,0.037892,85.69
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2026-01,Toyota_Hilux,99196,0.029853,83.41
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2026-02,Toyota_Hilux,98701,0.0314,83.78
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2026-03,Toyota_Hilux,88091,0.030966,83.36
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2026-04,Toyota_Hilux,79190,0.029743,82.65
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2026-05,Toyota_Hilux,79688,0.029167,82.52
Toyota,Hilux (N140/N150/N160/N170 1997-2005),2026-06,Toyota_Hilux,73322,0.030455,82.52
Toyota,Land Cruiser 100-Series,2024-07,Toyota_Land_Cruiser,103559,0.03204,84.03
Toyota,Land Cruiser 100-Series,2024-08,Toyota_Land_Cruiser,111988,0.032803,84.38
Toyota,Land Cruiser 100-Series,2024-09,Toyota_Land_Cruiser,113062,0.033656,84.64
Toyota,Land Cruiser 100-Series,2024-10,Toyota_Land_Cruiser,118512,0.033852,84.76
Toyota,Land Cruiser 100-Series,2024-11,Toyota_Land_Cruiser,113671,0.034293,84.83
Toyota,Land Cruiser 100-Series,2024-12,Toyota_Land_Cruiser,122874,0.036246,85.37
Toyota,Land Cruiser 100-Series,2025-01,Toyota_Land_Cruiser,126032,0.036057,85.35
Toyota,Land Cruiser 100-Series,2025-02,Toyota_Land_Cruiser,103683,0.034533,84.74
Toyota,Land Cruiser 100-Series,2025-03,Toyota_Land_Cruiser,138587,0.032388,84.5
Toyota,Land Cruiser 100-Series,2025-04,Toyota_Land_Cruiser,139246,0.036347,85.51
Toyota,Land Cruiser 100-Series,2025-05,Toyota_Land_Cruiser,134200,0.035993,85.41
Toyota,Land Cruiser 100-Series,2025-06,Toyota_Land_Cruiser,128235,0.03565,85.26
Toyota,Land Cruiser 100-Series,2025-07,Toyota_Land_Cruiser,99959,0.033151,84.27
Toyota,Land Cruiser 100-Series,2025-08,Toyota_Land_Cruiser,127808,0.036036,85.36
Toyota,Land Cruiser 100-Series,2025-09,Toyota_Land_Cruiser,109513,0.033911,84.66
Toyota,Land Cruiser 100-Series,2025-10,Toyota_Land_Cruiser,114622,0.033596,84.64
Toyota,Land Cruiser 100-Series,2025-11,Toyota_Land_Cruiser,107225,0.033606,84.53
Toyota,Land Cruiser 100-Series,2025-12,Toyota_Land_Cruiser,107151,0.033874,84.61
Toyota,Land Cruiser 100-Series,2026-01,Toyota_Land_Cruiser,117552,0.035378,85.11
Toyota,Land Cruiser 100-Series,2026-02,Toyota_Land_Cruiser,106726,0.033953,84.62
Toyota,Land Cruiser 100-Series,2026-03,Toyota_Land_Cruiser,95639,0.033619,84.34
Toyota,Land Cruiser 100-Series,2026-04,Toyota_Land_Cruiser,87971,0.033041,83.91
Toyota,Land Cruiser 100-Series,2026-05,Toyota_Land_Cruiser,90293,0.033048,84.02
Toyota,Land Cruiser 100-Series,2026-06,Toyota_Land_Cruiser,76990,0.031979,83.12
Toyota,Land Cruiser 200-Series,2024-07,Toyota_Land_Cruiser,103559,0.03204,84.03
Toyota,Land Cruiser 200-Series,2024-08,Toyota_Land_Cruiser,111988,0.032803,84.38
Toyota,Land Cruiser 200-Series,2024-09,Toyota_Land_Cruiser,113062,0.033656,84.64
Toyota,Land Cruiser 200-Series,2024-10,Toyota_Land_Cruiser,118512,0.033852,84.76
Toyota,Land Cruiser 200-Series,2024-11,Toyota_Land_Cruiser,113671,0.034293,84.83
Toyota,Land Cruiser 200-Series,2024-12,Toyota_Land_Cruiser,122874,0.036246,85.37
Toyota,Land Cruiser 200-Series,2025-01,Toyota_Land_Cruiser,126032,0.036057,85.35
Toyota,Land Cruiser 200-Series,2025-02,Toyota_Land_Cruiser,103683,0.034533,84.74
Toyota,Land Cruiser 200-Series,2025-03,Toyota_Land_Cruiser,138587,0.032388,84.5
Toyota,Land Cruiser 200-Series,2025-04,Toyota_Land_Cruiser,139246,0.036347,85.51
Toyota,Land Cruiser 200-Series,2025-05,Toyota_Land_Cruiser,134200,0.035993,85.41
Toyota,Land Cruiser 200-Series,2025-06,Toyota_Land_Cruiser,128235,0.03565,85.26
Toyota,Land Cruiser 200-Series,2025-07,Toyota_Land_Cruiser,99959,0.033151,84.27
Toyota,Land Cruiser 200-Series,2025-08,Toyota_Land_Cruiser,127808,0.036036,85.36
Toyota,Land Cruiser 200-Series,2025-09,Toyota_Land_Cruiser,109513,0.033911,84.66
Toyota,Land Cruiser 200-Series,2025-10,Toyota_Land_Cruiser,114622,0.033596,84.64
Toyota,Land Cruiser 200-Series,2025-11,Toyota_Land_Cruiser,107225,0.033606,84.53
Toyota,Land Cruiser 200-Series,2025-12,Toyota_Land_Cruiser,107151,0.033874,84.61
Toyota,Land Cruiser 200-Series,2026-01,Toyota_Land_Cruiser,117552,0.035378,85.11
Toyota,Land Cruiser 200-Series,2026-02,Toyota_Land_Cruiser,106726,0.033953,84.62
Toyota,Land Cruiser 200-Series,2026-03,Toyota_Land_Cruiser,95639,0.033619,84.34
Toyota,Land Cruiser 200-Series,2026-04,Toyota_Land_Cruiser,87971,0.033041,83.91
Toyota,Land Cruiser 200-Series,2026-05,Toyota_Land_Cruiser,90293,0.033048,84.02
Toyota,Land Cruiser 200-Series,2026-06,Toyota_Land_Cruiser,76990,0.031979,83.12
Toyota,Land Cruiser 60-Series,2024-07,Toyota_Land_Cruiser,103559,0.03204,84.03
Toyota,Land Cruiser 60-Series,2024-08,Toyota_Land_Cruiser,111988,0.032803,84.38
Toyota,Land Cruiser 60-Series,2024-09,Toyota_Land_Cruiser,113062,0.033656,84.64
Toyota,Land Cruiser 60-Series,2024-10,Toyota_Land_Cruiser,118512,0.033852,84.76
Toyota,Land Cruiser 60-Series,2024-11,Toyota_Land_Cruiser,113671,0.034293,84.83
Toyota,Land Cruiser 60-Series,2024-12,Toyota_Land_Cruiser,122874,0.036246,85.37
Toyota,Land Cruiser 60-Series,2025-01,Toyota_Land_Cruiser,126032,0.036057,85.35
Toyota,Land Cruiser 60-Series,2025-02,Toyota_Land_Cruiser,103683,0.034533,84.74
Toyota,Land Cruiser 60-Series,2025-03,Toyota_Land_Cruiser,138587,0.032388,84.5
Toyota,Land Cruiser 60-Series,2025-04,Toyota_Land_Cruiser,139246,0.036347,85.51
Toyota,Land Cruiser 60-Series,2025-05,Toyota_Land_Cruiser,134200,0.035993,85.41
Toyota,Land Cruiser 60-Series,2025-06,Toyota_Land_Cruiser,128235,0.03565,85.26
Toyota,Land Cruiser 60-Series,2025-07,Toyota_Land_Cruiser,99959,0.033151,84.27
Toyota,Land Cruiser 60-Series,2025-08,Toyota_Land_Cruiser,127808,0.036036,85.36
Toyota,Land Cruiser 60-Series,2025-09,Toyota_Land_Cruiser,109513,0.033911,84.66
Toyota,Land Cruiser 60-Series,2025-10,Toyota_Land_Cruiser,114622,0.033596,84.64
Toyota,Land Cruiser 60-Series,2025-11,Toyota_Land_Cruiser,107225,0.033606,84.53
Toyota,Land Cruiser 60-Series,2025-12,Toyota_Land_Cruiser,107151,0.033874,84.61
Toyota,Land Cruiser 60-Series,2026-01,Toyota_Land_Cruiser,117552,0.035378,85.11
Toyota,Land Cruiser 60-Series,2026-02,Toyota_Land_Cruiser,106726,0.033953,84.62
Toyota,Land Cruiser 60-Series,2026-03,Toyota_Land_Cruiser,95639,0.033619,84.34
Toyota,Land Cruiser 60-Series,2026-04,Toyota_Land_Cruiser,87971,0.033041,83.91
Toyota,Land Cruiser 60-Series,2026-05,Toyota_Land_Cruiser,90293,0.033048,84.02
Toyota,Land Cruiser 60-Series,2026-06,Toyota_Land_Cruiser,76990,0.031979,83.12
Toyota,Land Cruiser 70-Series,2024-07,Toyota_Land_Cruiser_(J70),28527,0.008826,58.97
Toyota,Land Cruiser 70-Series,2024-08,Toyota_Land_Cruiser_(J70),28160,0.008249,57.8
Toyota,Land Cruiser 70-Series,2024-09,Toyota_Land_Cruiser_(J70),26959,0.008025,56.58
Toyota,Land Cruiser 70-Series,2024-10,Toyota_Land_Cruiser_(J70),27346,0.007811,56.48
Toyota,Land Cruiser 70-Series,2024-11,Toyota_Land_Cruiser_(J70),27439,0.008278,57.37
Toyota,Land Cruiser 70-Series,2024-12,Toyota_Land_Cruiser_(J70),33045,0.009748,63.65
Toyota,Land Cruiser 70-Series,2025-01,Toyota_Land_Cruiser_(J70),35460,0.010145,65.09
Toyota,Land Cruiser 70-Series,2025-02,Toyota_Land_Cruiser_(J70),28821,0.009599,60.11
Toyota,Land Cruiser 70-Series,2025-03,Toyota_Land_Cruiser_(J70),35791,0.008364,63.34
Toyota,Land Cruiser 70-Series,2025-04,Toyota_Land_Cruiser_(J70),34136,0.00891,63.33
Toyota,Land Cruiser 70-Series,2025-05,Toyota_Land_Cruiser_(J70),30165,0.00809,59.16
Toyota,Land Cruiser 70-Series,2025-06,Toyota_Land_Cruiser_(J70),28428,0.007903,57.39
Toyota,Land Cruiser 70-Series,2025-07,Toyota_Land_Cruiser_(J70),28313,0.00939,59.42
Toyota,Land Cruiser 70-Series,2025-08,Toyota_Land_Cruiser_(J70),33450,0.009431,63.52
Toyota,Land Cruiser 70-Series,2025-09,Toyota_Land_Cruiser_(J70),32797,0.010156,63.75
Toyota,Land Cruiser 70-Series,2025-10,Toyota_Land_Cruiser_(J70),33660,0.009866,64.05
Toyota,Land Cruiser 70-Series,2025-11,Toyota_Land_Cruiser_(J70),31899,0.009998,63.01
Toyota,Land Cruiser 70-Series,2025-12,Toyota_Land_Cruiser_(J70),33755,0.010671,64.71
Toyota,Land Cruiser 70-Series,2026-01,Toyota_Land_Cruiser_(J70),36221,0.010901,65.97
Toyota,Land Cruiser 70-Series,2026-02,Toyota_Land_Cruiser_(J70),32619,0.010377,63.84
Toyota,Land Cruiser 70-Series,2026-03,Toyota_Land_Cruiser_(J70),27389,0.009628,59.02
Toyota,Land Cruiser 70-Series,2026-04,Toyota_Land_Cruiser_(J70),24632,0.009252,56.36
Toyota,Land Cruiser 70-Series,2026-05,Toyota_Land_Cruiser_(J70),26128,0.009563,58.05
Toyota,Land Cruiser 70-Series,2026-06,Toyota_Land_Cruiser_(J70),21676,0.009003,53.11
Toyota,Land Cruiser 80-Series,2024-07,Toyota_Land_Cruiser,103559,0.03204,84.03
Toyota,Land Cruiser 80-Series,2024-08,Toyota_Land_Cruiser,111988,0.032803,84.38
Toyota,Land Cruiser 80-Series,2024-09,Toyota_Land_Cruiser,113062,0.033656,84.64
Toyota,Land Cruiser 80-Series,2024-10,Toyota_Land_Cruiser,118512,0.033852,84.76
Toyota,Land Cruiser 80-Series,2024-11,Toyota_Land_Cruiser,113671,0.034293,84.83
Toyota,Land Cruiser 80-Series,2024-12,Toyota_Land_Cruiser,122874,0.036246,85.37
Toyota,Land Cruiser 80-Series,2025-01,Toyota_Land_Cruiser,126032,0.036057,85.35
Toyota,Land Cruiser 80-Series,2025-02,Toyota_Land_Cruiser,103683,0.034533,84.74
Toyota,Land Cruiser 80-Series,2025-03,Toyota_Land_Cruiser,138587,0.032388,84.5
Toyota,Land Cruiser 80-Series,2025-04,Toyota_Land_Cruiser,139246,0.036347,85.51
Toyota,Land Cruiser 80-Series,2025-05,Toyota_Land_Cruiser,134200,0.035993,85.41
Toyota,Land Cruiser 80-Series,2025-06,Toyota_Land_Cruiser,128235,0.03565,85.26
Toyota,Land Cruiser 80-Series,2025-07,Toyota_Land_Cruiser,99959,0.033151,84.27
Toyota,Land Cruiser 80-Series,2025-08,Toyota_Land_Cruiser,127808,0.036036,85.36
Toyota,Land Cruiser 80-Series,2025-09,Toyota_Land_Cruiser,109513,0.033911,84.66
Toyota,Land Cruiser 80-Series,2025-10,Toyota_Land_Cruiser,114622,0.033596,84.64
Toyota,Land Cruiser 80-Series,2025-11,Toyota_Land_Cruiser,107225,0.033606,84.53
Toyota,Land Cruiser 80-Series,2025-12,Toyota_Land_Cruiser,107151,0.033874,84.61
Toyota,Land Cruiser 80-Series,2026-01,Toyota_Land_Cruiser,117552,0.035378,85.11
Toyota,Land Cruiser 80-Series,2026-02,Toyota_Land_Cruiser,106726,0.033953,84.62
Toyota,Land Cruiser 80-Series,2026-03,Toyota_Land_Cruiser,95639,0.033619,84.34
Toyota,Land Cruiser 80-Series,2026-04,Toyota_Land_Cruiser,87971,0.033041,83.91
Toyota,Land Cruiser 80-Series,2026-05,Toyota_Land_Cruiser,90293,0.033048,84.02
Toyota,Land Cruiser 80-Series,2026-06,Toyota_Land_Cruiser,76990,0.031979,83.12
Toyota,Land Cruiser FJ25,2024-07,Toyota_Land_Cruiser,103559,0.03204,84.03
Toyota,Land Cruiser FJ25,2024-08,Toyota_Land_Cruiser,111988,0.032803,84.38
Toyota,Land Cruiser FJ25,2024-09,Toyota_Land_Cruiser,113062,0.033656,84.64
Toyota,Land Cruiser FJ25,2024-10,Toyota_Land_Cruiser,118512,0.033852,84.76
Toyota,Land Cruiser FJ25,2024-11,Toyota_Land_Cruiser,113671,0.034293,84.83
Toyota,Land Cruiser FJ25,2024-12,Toyota_Land_Cruiser,122874,0.036246,85.37
Toyota,Land Cruiser FJ25,2025-01,Toyota_Land_Cruiser,126032,0.036057,85.35
Toyota,Land Cruiser FJ25,2025-02,Toyota_Land_Cruiser,103683,0.034533,84.74
Toyota,Land Cruiser FJ25,2025-03,Toyota_Land_Cruiser,138587,0.032388,84.5
Toyota,Land Cruiser FJ25,2025-04,Toyota_Land_Cruiser,139246,0.036347,85.51
Toyota,Land Cruiser FJ25,2025-05,Toyota_Land_Cruiser,134200,0.035993,85.41
Toyota,Land Cruiser FJ25,2025-06,Toyota_Land_Cruiser,128235,0.03565,85.26
Toyota,Land Cruiser FJ25,2025-07,Toyota_Land_Cruiser,99959,0.033151,84.27
Toyota,Land Cruiser FJ25,2025-08,Toyota_Land_Cruiser,127808,0.036036,85.36
Toyota,Land Cruiser FJ25,2025-09,Toyota_Land_Cruiser,109513,0.033911,84.66
Toyota,Land Cruiser FJ25,2025-10,Toyota_Land_Cruiser,114622,0.033596,84.64
Toyota,Land Cruiser FJ25,2025-11,Toyota_Land_Cruiser,107225,0.033606,84.53
Toyota,Land Cruiser FJ25,2025-12,Toyota_Land_Cruiser,107151,0.033874,84.61
Toyota,Land Cruiser FJ25,2026-01,Toyota_Land_Cruiser,117552,0.035378,85.11
Toyota,Land Cruiser FJ25,2026-02,Toyota_Land_Cruiser,106726,0.033953,84.62
Toyota,Land Cruiser FJ25,2026-03,Toyota_Land_Cruiser,95639,0.033619,84.34
Toyota,Land Cruiser FJ25,2026-04,Toyota_Land_Cruiser,87971,0.033041,83.91
Toyota,Land Cruiser FJ25,2026-05,Toyota_Land_Cruiser,90293,0.033048,84.02
Toyota,Land Cruiser FJ25,2026-06,Toyota_Land_Cruiser,76990,0.031979,83.12
Toyota,Land Cruiser FJ40,2024-07,Toyota_Land_Cruiser_Prado,68803,0.021287,78.97
Toyota,Land Cruiser FJ40,2024-08,Toyota_Land_Cruiser_Prado,76451,0.022394,79.87
Toyota,Land Cruiser FJ40,2024-09,Toyota_Land_Cruiser_Prado,70042,0.02085,78.88
Toyota,Land Cruiser FJ40,2024-10,Toyota_Land_Cruiser_Prado,72730,0.020775,79.02
Toyota,Land Cruiser FJ40,2024-11,Toyota_Land_Cruiser_Prado,70524,0.021276,79.11
Toyota,Land Cruiser FJ40,2024-12,Toyota_Land_Cruiser_Prado,73463,0.021671,79.45
Toyota,Land Cruiser FJ40,2025-01,Toyota_Land_Cruiser_Prado,75902,0.021715,79.6
Toyota,Land Cruiser FJ40,2025-02,Toyota_Land_Cruiser_Prado,63640,0.021196,78.48
Toyota,Land Cruiser FJ40,2025-03,Toyota_Land_Cruiser_Prado,73569,0.017193,77.5
Toyota,Land Cruiser FJ40,2025-04,Toyota_Land_Cruiser_Prado,75553,0.019721,78.77
Toyota,Land Cruiser FJ40,2025-05,Toyota_Land_Cruiser_Prado,67166,0.018014,77.44
Toyota,Land Cruiser FJ40,2025-06,Toyota_Land_Cruiser_Prado,62260,0.017309,76.63
Toyota,Land Cruiser FJ40,2025-07,Toyota_Land_Cruiser_Prado,56711,0.018808,76.58
Toyota,Land Cruiser FJ40,2025-08,Toyota_Land_Cruiser_Prado,67033,0.0189,77.83
Toyota,Land Cruiser FJ40,2025-09,Toyota_Land_Cruiser_Prado,66375,0.020553,78.46
Toyota,Land Cruiser FJ40,2025-10,Toyota_Land_Cruiser_Prado,68375,0.020041,78.43
Toyota,Land Cruiser FJ40,2025-11,Toyota_Land_Cruiser_Prado,62275,0.019518,77.66
Toyota,Land Cruiser FJ40,2025-12,Toyota_Land_Cruiser_Prado,59061,0.018671,76.9
Toyota,Land Cruiser FJ40,2026-01,Toyota_Land_Cruiser_Prado,67453,0.0203,78.45
Toyota,Land Cruiser FJ40,2026-02,Toyota_Land_Cruiser_Prado,59933,0.019067,77.21
Toyota,Land Cruiser FJ40,2026-03,Toyota_Land_Cruiser_Prado,50736,0.017835,74.98
Toyota,Land Cruiser FJ40,2026-04,Toyota_Land_Cruiser_Prado,48357,0.018162,74.57
Toyota,Land Cruiser FJ40,2026-05,Toyota_Land_Cruiser_Prado,48666,0.017812,74.47
Toyota,Land Cruiser FJ40,2026-06,Toyota_Land_Cruiser_Prado,43728,0.018163,73.13
Toyota,Land Cruiser FJ45,2024-07,Toyota_Land_Cruiser,103559,0.03204,84.03
Toyota,Land Cruiser FJ45,2024-08,Toyota_Land_Cruiser,111988,0.032803,84.38
Toyota,Land Cruiser FJ45,2024-09,Toyota_Land_Cruiser,113062,0.033656,84.64
Toyota,Land Cruiser FJ45,2024-10,Toyota_Land_Cruiser,118512,0.033852,84.76
Toyota,Land Cruiser FJ45,2024-11,Toyota_Land_Cruiser,113671,0.034293,84.83
Toyota,Land Cruiser FJ45,2024-12,Toyota_Land_Cruiser,122874,0.036246,85.37
Toyota,Land Cruiser FJ45,2025-01,Toyota_Land_Cruiser,126032,0.036057,85.35
Toyota,Land Cruiser FJ45,2025-02,Toyota_Land_Cruiser,103683,0.034533,84.74
Toyota,Land Cruiser FJ45,2025-03,Toyota_Land_Cruiser,138587,0.032388,84.5
Toyota,Land Cruiser FJ45,2025-04,Toyota_Land_Cruiser,139246,0.036347,85.51
Toyota,Land Cruiser FJ45,2025-05,Toyota_Land_Cruiser,134200,0.035993,85.41
Toyota,Land Cruiser FJ45,2025-06,Toyota_Land_Cruiser,128235,0.03565,85.26
Toyota,Land Cruiser FJ45,2025-07,Toyota_Land_Cruiser,99959,0.033151,84.27
Toyota,Land Cruiser FJ45,2025-08,Toyota_Land_Cruiser,127808,0.036036,85.36
Toyota,Land Cruiser FJ45,2025-09,Toyota_Land_Cruiser,109513,0.033911,84.66
Toyota,Land Cruiser FJ45,2025-10,Toyota_Land_Cruiser,114622,0.033596,84.64
Toyota,Land Cruiser FJ45,2025-11,Toyota_Land_Cruiser,107225,0.033606,84.53
Toyota,Land Cruiser FJ45,2025-12,Toyota_Land_Cruiser,107151,0.033874,84.61
Toyota,Land Cruiser FJ45,2026-01,Toyota_Land_Cruiser,117552,0.035378,85.11
Toyota,Land Cruiser FJ45,2026-02,Toyota_Land_Cruiser,106726,0.033953,84.62
Toyota,Land Cruiser FJ45,2026-03,Toyota_Land_Cruiser,95639,0.033619,84.34
Toyota,Land Cruiser FJ45,2026-04,Toyota_Land_Cruiser,87971,0.033041,83.91
Toyota,Land Cruiser FJ45,2026-05,Toyota_Land_Cruiser,90293,0.033048,84.02
Toyota,Land Cruiser FJ45,2026-06,Toyota_Land_Cruiser,76990,0.031979,83.12
Toyota,Land Cruiser FJ55,2024-07,Toyota_Land_Cruiser,103559,0.03204,84.03
Toyota,Land Cruiser FJ55,2024-08,Toyota_Land_Cruiser,111988,0.032803,84.38
Toyota,Land Cruiser FJ55,2024-09,Toyota_Land_Cruiser,113062,0.033656,84.64
Toyota,Land Cruiser FJ55,2024-10,Toyota_Land_Cruiser,118512,0.033852,84.76
Toyota,Land Cruiser FJ55,2024-11,Toyota_Land_Cruiser,113671,0.034293,84.83
Toyota,Land Cruiser FJ55,2024-12,Toyota_Land_Cruiser,122874,0.036246,85.37
Toyota,Land Cruiser FJ55,2025-01,Toyota_Land_Cruiser,126032,0.036057,85.35
Toyota,Land Cruiser FJ55,2025-02,Toyota_Land_Cruiser,103683,0.034533,84.74
Toyota,Land Cruiser FJ55,2025-03,Toyota_Land_Cruiser,138587,0.032388,84.5
Toyota,Land Cruiser FJ55,2025-04,Toyota_Land_Cruiser,139246,0.036347,85.51
Toyota,Land Cruiser FJ55,2025-05,Toyota_Land_Cruiser,134200,0.035993,85.41
Toyota,Land Cruiser FJ55,2025-06,Toyota_Land_Cruiser,128235,0.03565,85.26
Toyota,Land Cruiser FJ55,2025-07,Toyota_Land_Cruiser,99959,0.033151,84.27
Toyota,Land Cruiser FJ55,2025-08,Toyota_Land_Cruiser,127808,0.036036,85.36
Toyota,Land Cruiser FJ55,2025-09,Toyota_Land_Cruiser,109513,0.033911,84.66
Toyota,Land Cruiser FJ55,2025-10,Toyota_Land_Cruiser,114622,0.033596,84.64
Toyota,Land Cruiser FJ55,2025-11,Toyota_Land_Cruiser,107225,0.033606,84.53
Toyota,Land Cruiser FJ55,2025-12,Toyota_Land_Cruiser,107151,0.033874,84.61
Toyota,Land Cruiser FJ55,2026-01,Toyota_Land_Cruiser,117552,0.035378,85.11
Toyota,Land Cruiser FJ55,2026-02,Toyota_Land_Cruiser,106726,0.033953,84.62
Toyota,Land Cruiser FJ55,2026-03,Toyota_Land_Cruiser,95639,0.033619,84.34
Toyota,Land Cruiser FJ55,2026-04,Toyota_Land_Cruiser,87971,0.033041,83.91
Toyota,Land Cruiser FJ55,2026-05,Toyota_Land_Cruiser,90293,0.033048,84.02
Toyota,Land Cruiser FJ55,2026-06,Toyota_Land_Cruiser,76990,0.031979,83.12
Toyota,Land Cruiser J250,2024-07,Toyota_Land_Cruiser_Prado,68803,0.021287,78.97
Toyota,Land Cruiser J250,2024-08,Toyota_Land_Cruiser_Prado,76451,0.022394,79.87
Toyota,Land Cruiser J250,2024-09,Toyota_Land_Cruiser_Prado,70042,0.02085,78.88
Toyota,Land Cruiser J250,2024-10,Toyota_Land_Cruiser_Prado,72730,0.020775,79.02
Toyota,Land Cruiser J250,2024-11,Toyota_Land_Cruiser_Prado,70524,0.021276,79.11
Toyota,Land Cruiser J250,2024-12,Toyota_Land_Cruiser_Prado,73463,0.021671,79.45
Toyota,Land Cruiser J250,2025-01,Toyota_Land_Cruiser_Prado,75902,0.021715,79.6
Toyota,Land Cruiser J250,2025-02,Toyota_Land_Cruiser_Prado,63640,0.021196,78.48
Toyota,Land Cruiser J250,2025-03,Toyota_Land_Cruiser_Prado,73569,0.017193,77.5
Toyota,Land Cruiser J250,2025-04,Toyota_Land_Cruiser_Prado,75553,0.019721,78.77
Toyota,Land Cruiser J250,2025-05,Toyota_Land_Cruiser_Prado,67166,0.018014,77.44
Toyota,Land Cruiser J250,2025-06,Toyota_Land_Cruiser_Prado,62260,0.017309,76.63
Toyota,Land Cruiser J250,2025-07,Toyota_Land_Cruiser_Prado,56711,0.018808,76.58
Toyota,Land Cruiser J250,2025-08,Toyota_Land_Cruiser_Prado,67033,0.0189,77.83
Toyota,Land Cruiser J250,2025-09,Toyota_Land_Cruiser_Prado,66375,0.020553,78.46
Toyota,Land Cruiser J250,2025-10,Toyota_Land_Cruiser_Prado,68375,0.020041,78.43
Toyota,Land Cruiser J250,2025-11,Toyota_Land_Cruiser_Prado,62275,0.019518,77.66
Toyota,Land Cruiser J250,2025-12,Toyota_Land_Cruiser_Prado,59061,0.018671,76.9
Toyota,Land Cruiser J250,2026-01,Toyota_Land_Cruiser_Prado,67453,0.0203,78.45
Toyota,Land Cruiser J250,2026-02,Toyota_Land_Cruiser_Prado,59933,0.019067,77.21
Toyota,Land Cruiser J250,2026-03,Toyota_Land_Cruiser_Prado,50736,0.017835,74.98
Toyota,Land Cruiser J250,2026-04,Toyota_Land_Cruiser_Prado,48357,0.018162,74.57
Toyota,Land Cruiser J250,2026-05,Toyota_Land_Cruiser_Prado,48666,0.017812,74.47
Toyota,Land Cruiser J250,2026-06,Toyota_Land_Cruiser_Prado,43728,0.018163,73.13
Toyota,Land Cruiser Prado 70-Series,2024-07,Toyota_Land_Cruiser_Prado,68803,0.021287,78.97
Toyota,Land Cruiser Prado 70-Series,2024-08,Toyota_Land_Cruiser_Prado,76451,0.022394,79.87
Toyota,Land Cruiser Prado 70-Series,2024-09,Toyota_Land_Cruiser_Prado,70042,0.02085,78.88
Toyota,Land Cruiser Prado 70-Series,2024-10,Toyota_Land_Cruiser_Prado,72730,0.020775,79.02
Toyota,Land Cruiser Prado 70-Series,2024-11,Toyota_Land_Cruiser_Prado,70524,0.021276,79.11
Toyota,Land Cruiser Prado 70-Series,2024-12,Toyota_Land_Cruiser_Prado,73463,0.021671,79.45
Toyota,Land Cruiser Prado 70-Series,2025-01,Toyota_Land_Cruiser_Prado,75902,0.021715,79.6
Toyota,Land Cruiser Prado 70-Series,2025-02,Toyota_Land_Cruiser_Prado,63640,0.021196,78.48
